0.62121,-1.6325,8.9854
0.76626,-1.5051,8.8357
0.79889,-1.3908,8.7053
0.85308,-1.3454,8.6957
0.83915,-1.4635,8.6188
0.83975,-1.7728,8.3354
0.85068,-2.0477,7.9551
0.75039,-2.228,7.463
0.6474,-2.2137,6.9965
0.51583,-1.9979,6.6315
0.30896,-1.7472,6.3306
0.088316,-1.5439,6.0464
-0.050595,-1.3852,5.9245
-0.082628,-1.3984,5.9777
0.010179,-1.5836,6.1768
0.10673,-1.8656,6.4639
0.12289,-2.1028,6.6466
0.18532,-2.259,6.6272
0.24684,-2.4444,6.5776
0.27842,-2.6628,6.5532
0.19909,-2.9031,6.589
0.079634,-3.1138,6.7468
0.04341,-3.2662,6.9966
0.020807,-3.4113,7.2809
0.06272,-3.502,7.6486
0.12978,-3.5654,8.0971
0.11706,-3.6045,8.5424
0.10463,-3.6208,8.936
-0.003892,-3.6445,9.2919
-0.14954,-3.6723,9.5934
-0.27243,-3.671,9.9785
-0.29129,-3.665,10.389
-0.19624,-3.7572,10.742
-0.22588,-3.7278,10.92
-0.41524,-3.6301,10.925
-0.50385,-3.5844,10.888
-0.507,-3.6109,10.919
-0.56852,-3.6199,11.117
-0.68393,-3.6361,11.365
-0.70129,-3.5918,11.642
-0.59501,-3.4982,12.036
-0.53424,-3.5107,12.489
-0.61747,-3.5903,12.75
-0.64755,-3.5479,12.665
-0.55519,-3.3593,12.442
-0.41868,-3.1357,12.46
-0.31375,-3.0002,12.881
-0.17888,-2.9275,13.572
-0.041164,-2.7889,14.054
0.025896,-2.5532,14.127
0.1461,-2.1846,13.737
0.20298,-1.8609,12.891
0.099693,-1.731,11.905
-0.072599,-1.7798,10.878
-0.24534,-1.9064,9.9283
-0.46209,-1.9735,9.2575
-0.65713,-1.9421,8.8947
-0.86415,-1.86,8.7601
-0.93091,-1.6587,8.681
-0.80413,-1.3411,8.5938
-0.61417,-1.1264,8.4381
-0.39623,-1.0966,8.1335
-0.17124,-1.2231,7.7299
0.03862,-1.4244,7.2424
0.17618,-1.6353,6.698
0.27947,-1.8225,6.2003
0.43051,-2.0165,5.8344
0.58648,-2.1519,5.6376
0.67165,-2.172,5.5573
0.63438,-2.1564,5.6042
0.53274,-2.1034,5.6889
0.43829,-1.9494,5.6316
0.32932,-1.7732,5.4886
0.22034,-1.6584,5.3325
-0.050595,-1.7132,5.2882
-0.35701,-1.8906,5.541
-0.52167,-2.0979,6.0952
-0.49053,-2.2551,6.8158
-0.16346,-2.3386,7.5701
0.20298,-2.4109,8.1938
0.39383,-2.5161,8.7005
0.5519,-2.6484,9.1523
0.65998,-2.7592,9.535
0.72599,-2.8439,9.8588
0.83242,-2.8721,10.041
0.90113,-2.8615,10.189
0.86535,-2.8059,10.327
0.84634,-2.7562,10.448
0.92672,-2.758,10.599
1.0255,-2.8094,10.84
1.1661,-2.8984,11.136
1.3556,-3.0161,11.566
1.4975,-3.1786,12.146
1.4656,-3.2613,12.663
1.3565,-3.0225,12.942
1.2614,-2.4952,12.943
1.3195,-2.109,12.987
1.4228,-2.0557,13.125
1.5054,-2.0548,13.437
1.5931,-1.8337,13.815
1.508,-1.469,14.21
1.4135,-1.1577,14.337
1.2745,-0.88691,14.006
1.22,-0.54247,13.189
1.164,-0.313,12.094
1.0541,-0.38141,11.011
1.0168,-0.66102,10.133
1.1911,-0.97687,9.6182
1.4107,-1.3312,9.4118
1.4602,-1.605,9.2916
1.3743,-1.7085,9.1104
1.2504,-1.6078,8.8339
1.0578,-1.4024,8.4475
0.83691,-1.2093,8.0223
0.72824,-1.0846,7.5395
0.70908,-1.1406,6.9611
0.66881,-1.3545,6.4432
0.59112,-1.5301,5.9871
0.54621,-1.6092,5.6374
0.48799,-1.6629,5.3883
0.42826,-1.7331,5.2396
0.32093,-1.7475,5.2945
0.1949,-1.6665,5.458
