-1.0825,-0.37632,7.2193
-1.5095,-0.56044,6.8944
-1.101,-1.2593,8.0564
-0.10358,-2.1843,9.8717
0.91146,-2.7583,11.696
1.8542,-3.1089,13.653
2.87,-2.9968,14.845
3.1942,-2.3925,14.535
2.2299,-1.8193,13.857
1.0408,-1.5196,13.097
0.54112,-1.2424,12.442
0.5513,-0.89918,12.379
0.71132,-0.79649,12.859
1.0324,-0.88257,13.806
1.4342,-0.70473,14.711
1.6804,-0.2386,15.218
1.4921,0.28216,15.078
1.0276,0.74365,14.376
0.70129,1.1072,13.244
0.48424,1.2105,11.878
0.39218,1.0114,10.649
0.50445,0.61672,9.7361
0.69515,0.18696,9.1939
0.86221,-0.18891,8.9512
1.045,-0.39638,8.7345
1.1096,-0.52211,8.5794
1.1185,-0.57495,8.3817
1.1025,-0.52182,8.0977
1.065,-0.38979,7.7383
1.0429,-0.29324,7.3729
1.0281,-0.29129,7.0056
1.0064,-0.37856,6.7239
1.0234,-0.47915,6.4273
0.93166,-0.5311,6.0401
0.67929,-0.57735,5.7886
0.42691,-0.59831,5.6617
0.32632,-0.5543,5.5729
0.38844,-0.38919,5.6028
0.61597,-0.08158,5.7895
0.65743,-0.19879,6.1973
0.61762,-0.46927,6.7131
0.42392,-0.73407,6.9447
0.27498,-0.87134,7.0044
0.20028,-1.0279,7.0447
0.10718,-1.3173,7.3268
0.17184,-1.4614,7.6385
0.24639,-1.6018,7.9555
0.58408,-1.5804,8.4618
1.1002,-1.3544,9.2374
1.2899,-1.3096,9.7534
1.2321,-1.5692,10.024
1.0236,-2.0382,10.042
0.70533,-2.5294,9.8142
0.3826,-2.8996,9.5627
0.078437,-3.0902,9.272
-0.18367,-3.3173,9.0476
-0.31824,-3.4828,8.9252
-0.30626,-3.4143,8.967
-0.037871,-3.3126,9.4424
0.36195,-3.1542,10.046
0.42512,-2.9119,10.478
0.17544,-2.9064,10.923
0.018561,-3.2864,11.418
-0.036823,-3.89,11.565
-0.2395,-4.4663,11.254
-0.43739,-4.8366,10.716
-0.35431,-5.0274,10.161
-0.036524,-4.8354,10.043
0.42137,-3.9687,10.542
0.745,-3.1298,11.673
0.55579,-2.8514,13.321
0.19145,-2.9333,14.62
0.056283,-2.7116,15.673
-0.070803,-2.0165,16.745
-0.2889,-1.2557,17.176
-0.58468,-0.56852,16.937
-0.97268,-0.26704,16.316
-1.3002,-0.63199,15.689
-0.81865,-1.1201,15.356
-0.084125,-1.5848,15.149
0.55609,-1.8446,15.191
0.94873,-1.2718,15.272
0.68378,-0.58229,15.074
0.007784,-0.37407,14.72
-0.51119,-0.35521,14.27
-0.60354,0.071701,13.708
-0.66656,0.58319,12.908
-0.71237,0.48394,11.993
-0.39458,-0.058977,11.027
-0.22259,-0.39877,10.01
-0.32632,-0.72869,8.8053
-0.25432,-1.3438,7.7403
-0.28995,-1.6909,7.2467
-0.10643,-1.5159,7.0375
-0.052241,-1.2198,6.8075
-0.30477,-0.80862,6.5832
-0.5031,-0.3835,6.3731
-0.6016,0.12215,6.0483
-0.048799,0.59621,5.9146
0.59142,0.96684,5.8217
0.99408,0.95606,5.5764
1.6026,0.63603,5.0953
2.0823,0.30297,4.2995
2.351,-0.044158,3.6258
2.5728,-0.33306,3.2964
2.7414,-0.30536,3.6454
2.7799,-0.061073,4.8671
2.9652,0.41164,7.0258
2.9584,0.63154,8.9231
2.6228,0.89828,9.5031
2.072,1.4086,9.5501
1.143,0.42317,9.0728
0.20956,-1.7264,7.6214
0.55669,-2.6483,6.389
1.7828,-2.5056,6.5724
2.7824,-2.8803,8.5664
2.8144,-3.8106,11.92
2.9079,-3.7763,14.691
3.1997,-2.6892,16.103
3.1258,-1.5412,16.278
2.8031,-0.36823,15.6
2.1694,0.10164,14.386
0.96415,-0.25986,13.329
-0.083826,-0.91535,11.794
-0.56852,-1.7202,10.193
-0.88571,-2.4648,8.8683
-0.7227,-2.7496,7.9801
-0.31479,-3.2213,7.3415
-0.44637,-4.189,6.9289
-0.93825,-4.7028,6.6176
-1.2646,-4.6857,6.304
-1.283,-4.2327,5.826
-0.84948,-3.5789,5.4892
-0.014071,-3.4361,5.8971
0.94783,-3.1087,7.1017
1.5211,-2.1759,8.2026
1.8871,-0.96804,8.526
1.9626,0.32812,8.4453
1.6129,1.5991,8.01
1.2321,2.1401,7.4096
0.94603,1.9817,6.8321
0.32587,1.2048,5.4846
-0.05299,-0.097447,3.7618
0.4549,-1.5003,3.039
1.2559,-2.4869,3.4577
1.5928,-2.6288,3.9808
1.4747,-2.0588,4.9593
1.22,-1.0906,6.3523
0.92807,0.04326,7.1595
0.28591,1.0194,8.4149
-1.0676,1.0578,10.762
-2.2337,0.032932,13.176
-2.2524,-1.6954,14.659
-1.5388,-2.9248,15.726
-0.24788,-3.6647,16.453
1.0096,-4.8411,17.114
0.91295,-6.636,17.715
-0.063318,-8.5799,17.679
-0.34997,-8.2461,16.486
-0.32737,-5.043,15.217
-0.094304,-3.0351,15.37
0.030536,-1.7358,15.334
-0.23726,-0.47451,14.412
-0.66462,0.09116,12.619
-1.1718,0.078886,10.347
-1.5303,-0.18801,8.1805
-1.5891,-0.82299,6.6438
-1.5753,-1.4782,5.9787
-1.4765,-1.6692,6.2025
-1.1394,-1.6708,6.9506
-0.4103,-1.0394,7.3488
0.37512,-0.37497,7.5686
0.84889,0.22753,7.7283
1.2251,1.1215,7.7929
1.5651,1.9994,7.748
1.6789,2.592,7.1904
