-0.6724,-3.1923,10.286
-0.66956,-3.2975,9.8151
-0.60384,-3.3928,9.446
-0.54112,-3.5253,9.1957
-0.46104,-3.6987,9.0593
-0.33261,-3.8742,9.0764
-0.18337,-3.9621,9.1482
-0.021256,-3.9177,9.2826
0.13607,-3.8584,9.3707
0.34952,-3.81,9.3729
0.52152,-3.7184,9.215
0.53454,-3.6362,8.922
0.46912,-3.5759,8.5863
0.38799,-3.5032,8.2401
0.34443,-3.416,7.878
0.34578,-3.3119,7.5178
0.31659,-3.2158,7.1485
0.23516,-3.1346,6.7421
0.13427,-3.0715,6.3778
0.033381,-3.0525,6.0851
-0.026196,-3.0625,5.9197
-0.065713,-3.0451,5.8799
-0.15074,-3.0343,5.9123
-0.20837,-3.008,6.0259
-0.21301,-2.9812,6.1778
-0.092957,-2.9817,6.3504
0.030986,-3.0451,6.5197
0.1217,-3.2249,6.6116
0.16825,-3.4732,6.6778
0.20283,-3.6856,6.8149
0.28067,-3.7555,7.0348
0.39787,-3.7737,7.3071
0.49532,-3.7786,7.5238
0.53499,-3.8433,7.7961
0.58244,-3.9227,8.0564
0.55894,-3.9789,8.285
0.62495,-4.0221,8.4665
0.78452,-4.0218,8.6017
0.86131,-3.96,8.6879
0.89649,-3.9296,8.7656
0.97507,-3.9781,8.9243
1.0487,-4.0346,9.1794
1.1688,-4.0968,9.4588
1.3869,-4.156,9.7853
1.5895,-4.3284,10.227
1.8786,-4.5805,10.796
2.1739,-4.7321,11.461
2.4036,-4.8596,12.199
2.5169,-4.9855,12.928
2.6056,-4.9439,13.599
2.7143,-4.7457,14.251
2.9204,-4.4845,14.794
3.143,-4.2238,15.164
3.2785,-4.0467,15.299
3.2387,-4.0531,15.224
3.0477,-3.9675,14.895
2.7597,-3.6264,14.331
2.5128,-3.1224,13.586
2.2802,-2.6627,12.728
2.0492,-2.3598,11.907
1.8647,-2.1787,11.172
1.4599,-2.1179,10.63
1.364,-1.9162,10.289
1.7915,-1.5988,9.9043
2.0178,-1.6144,9.5133
2.1185,-1.8169,9.0277
2.1986,-1.9653,8.4727
2.245,-2.0585,7.9097
2.2353,-2.1462,7.3359
2.1769,-2.1834,6.7896
2.066,-2.2175,6.2444
1.8831,-2.2715,5.7466
1.6388,-2.297,5.3174
1.3743,-2.2094,4.9445
1.1429,-2.0606,4.6504
0.94379,-1.9624,4.4673
0.76955,-1.9129,4.3585
0.61836,-1.8946,4.3417
0.50909,-1.9133,4.4357
0.43035,-1.9756,4.6028
0.40805,-2.0537,4.8197
0.41434,-2.1235,5.0403
0.42527,-2.1817,5.2405
0.43021,-2.3116,5.3804
0.44727,-2.4986,5.4774
0.49861,-2.7272,5.6587
0.45655,-2.9712,5.8843
0.3121,-3.1782,6.1374
0.2871,-3.2929,6.4357
0.19939,-3.4381,6.8294
0.11541,-3.556,7.225
0.026645,-3.7165,7.6524
-0.051643,-3.8936,7.9664
-0.10598,-4.0461,8.1643
-0.1202,-4.2242,8.2037
-0.29579,-4.4546,8.1863
-0.56313,-4.7191,8.2715
-0.70593,-4.9885,8.6099
-0.83511,-5.2815,9.3422
-0.71042,-5.3732,10.164
-0.56732,-5.3933,11.121
-0.39922,-5.4033,12.158
-0.22019,-5.3782,13.078
-0.039668,-5.2038,13.728
0.049248,-4.9316,14.174
0.039368,-4.7507,14.452
-0.055684,-4.8032,14.378
-0.32453,-4.9963,13.999
-0.59756,-5.1872,13.636
-0.72869,-5.2611,13.464
-0.67345,-5.2066,13.5
-0.48275,-4.9951,13.604
-0.52017,-4.6269,13.487
-0.60923,-4.2717,13.176
-0.72374,-3.9422,12.649
-0.87209,-3.7132,12.099
-0.92627,-3.5193,11.472
-0.88182,-3.3881,10.957
-0.79769,-3.387,10.676
-0.7959,-3.3925,10.362
-0.80667,-3.4081,10.124
-0.70668,-3.3458,9.9703
-0.60429,-3.1601,9.8009
-0.46523,-2.9429,9.5741
-0.34982,-2.7953,9.2072
-0.28112,-2.6916,8.7131
-0.22798,-2.5993,8.1372
-0.20238,-2.4988,7.5623
-0.20118,-2.3726,7.009
-0.1708,-2.2663,6.4719
-0.18711,-2.1974,5.9721
-0.20447,-2.1789,5.537
-0.15433,-2.1858,5.2065
-0.10014,-2.2681,5.0215
-0.06736,-2.3859,4.961
-0.072449,-2.4417,4.9658
-0.16331,-2.467,5.0518
-0.22498,-2.4155,5.2005
-0.17633,-2.3073,5.3707
-0.079036,-2.225,5.5816
0.050744,-2.244,5.8178
0.21346,-2.3437,6.006
0.34997,-2.4741,6.1958
0.47885,-2.6074,6.4164
0.64396,-2.7308,6.6692
0.82269,-2.8547,6.9502
0.92073,-2.9493,7.2315
0.9613,-2.9664,7.4261
0.97357,-3.0198,7.5246
0.96923,-3.1077,7.6186
1.0752,-3.1897,7.8112
1.2782,-3.3051,8.1107
1.5214,-3.4487,8.4625
1.7618,-3.5838,8.8462
1.9662,-3.7237,9.1723
2.079,-3.8735,9.4817
2.1401,-4.1554,9.9039
2.245,-4.4085,10.383
2.4199,-4.5188,10.938
2.5785,-4.5571,11.599
2.8005,-4.5778,12.215
3.084,-4.554,12.842
3.3943,-4.491,13.492
3.6238,-4.408,14.07
3.7377,-4.3119,14.47
3.7066,-4.2332,14.702
3.4705,-4.0876,14.884
3.167,-3.7975,14.904
2.8905,-3.4225,14.541
2.6736,-3.0071,13.856
2.4076,-2.6231,12.9
2.0644,-2.4127,11.861
1.6547,-2.3428,10.874
1.3089,-2.3043,10.022
1.1198,-2.2578,9.3334
1.0623,-2.2805,8.7583
1.1123,-2.3386,8.3184
1.2387,-2.4158,8.0321
1.4327,-2.5413,7.9079
1.608,-2.6173,7.7805
1.6151,-2.6414,7.5377
1.5292,-2.6351,7.2351
1.4518,-2.6805,6.9201
1.372,-2.6936,6.5531
1.2674,-2.6877,6.113
1.1659,-2.7194,5.7174
1.0622,-2.7526,5.4172
0.92972,-2.7815,5.2008
0.84799,-2.8147,5.0755
0.8173,-2.8567,5.0722
0.75548,-2.9411,5.1803
0.78961,-3.0155,5.3514
0.96489,-3.1027,5.5268
1.0742,-3.1965,5.7448
1.0293,-3.2767,6.0292
0.80757,-3.3741,6.4311
0.68707,-3.378,6.9053
0.65414,-3.2792,7.3126
0.56522,-3.1553,7.5816
0.53424,-3.1099,7.7265
0.50235,-3.1975,7.7358
0.41838,-3.4442,7.7257
0.35476,-3.7349,7.7527
0.34174,-4.0055,7.8185
0.20971,-4.2092,7.9877
0.023501,-4.3088,8.2691
-0.10613,-4.4134,8.6902
-0.24549,-4.5832,9.1936
-0.36344,-4.6076,9.7311
-0.41389,-4.6311,10.275
-0.41389,-4.6794,10.817
-0.23905,-4.6893,11.497
-0.013771,-4.7487,12.26
0.12065,-4.8587,12.965
0.20882,-4.9206,13.52
0.21166,-4.9337,13.97
0.063019,-4.9508,14.231
-0.20298,-4.9429,14.202
-0.51718,-5.0433,13.9
-0.76521,-5.3026,13.653
-0.82119,-5.5653,13.564
-0.63887,-5.657,13.654
-0.27363,-5.4333,13.825
-0.000299,-5.0397,13.948
0.054337,-4.591,13.795
0.042512,-4.1542,13.338
0.038769,-3.8275,12.712
-0.010029,-3.6484,12.061
-0.12454,-3.5656,11.435
-0.17364,-3.5448,10.864
-0.13951,-3.5527,10.342
-0.098196,-3.5318,9.9071
-0.077838,-3.4177,9.4617
0.01916,-3.2822,9.1069
0.1461,-3.2144,8.8244
0.25447,-3.0655,8.4237
0.31764,-2.8803,7.9941
0.35057,-2.7333,7.4629
0.3124,-2.6916,6.8917
0.30237,-2.7004,6.3682
0.32378,-2.7273,5.9757
0.34279,-2.7637,5.7118
0.38186,-2.7356,5.5027
0.32916,-2.6353,5.3584
0.25507,-2.5586,5.2786
0.2383,-2.494,5.2343
0.22558,-2.4872,5.2373
0.22274,-2.5122,5.258
0.20582,-2.4976,5.2695
0.11242,-2.42,5.2783
0.03847,-2.3772,5.2904
0.086819,-2.4432,5.3288
0.20343,-2.5757,5.3786
0.26974,-2.7139,5.4377
0.29384,-2.873,5.5439
0.34503,-2.9959,5.6461
0.38964,-3.1051,5.7531
0.41374,-3.1971,5.8828
0.41269,-3.2997,6.0148
0.37243,-3.431,6.1559
0.32722,-3.5963,6.2781
0.37751,-3.7244,6.4284
0.50924,-3.888,6.5962
0.6242,-4.1203,6.8505
0.83422,-4.3476,7.2746
1.1186,-4.5004,7.8287
1.4345,-4.5901,8.4811
1.7198,-4.7219,9.1526
1.8469,-4.8574,9.8423
1.9455,-4.8441,10.504
1.9989,-4.7661,11.077
1.9846,-4.757,11.561
2.0425,-4.796,11.999
2.1459,-4.9498,12.462
2.2073,-5.1188,12.955
2.2117,-5.0923,13.502
2.2015,-4.8574,14.112
2.273,-4.5496,14.756
2.3937,-4.2742,15.383
2.4315,-3.9435,15.738
2.4465,-3.5132,15.572
2.4962,-3.0697,14.931
2.3588,-2.8469,13.913
2.0368,-2.9303,12.654
1.8094,-3.1638,11.471
1.7482,-3.2881,10.432
1.6168,-3.3292,9.5699
1.5292,-3.2836,8.8583
1.483,-3.2508,8.2166
1.4728,-3.2915,7.6629
1.5074,-3.3782,7.1773
1.4771,-3.4071,6.7733
1.428,-3.3867,6.5115
1.4664,-3.3484,6.3255
1.4351,-3.2873,6.1609
1.3646,-3.2039,5.9652
1.2959,-3.2008,5.7873
1.2071,-3.2255,5.5805
1.0604,-3.2622,5.3925
0.89723,-3.2393,5.3213
0.79754,-3.1378,5.358
0.73123,-3.0691,5.4563
0.67285,-3.0164,5.6103
0.61163,-2.9743,5.8073
0.56642,-2.9834,5.9964
0.54741,-3.0833,6.1787
0.56792,-3.1813,6.3743
0.60863,-3.2734,6.6037
0.6986,-3.4047,6.8786
0.81056,-3.5648,7.1925
0.88316,-3.7138,7.4307
0.89125,-3.823,7.5322
0.83526,-3.9483,7.5198
0.69875,-4.1232,7.4722
0.51194,-4.2402,7.4511
0.34758,-4.2622,7.5157
0.14804,-4.3306,7.7169
-0.045805,-4.4158,8.0741
-0.10643,-4.5176,8.6062
-0.1461,-4.6784,9.1716
-0.12918,-4.7867,9.7762
-0.15822,-4.8915,10.464
